Symbol,GPA
0221294D,3.0
0221295D,3.15
0221296D,2.6
0221297D,2.05
0221298D,1.25
0221299D,1.95
0221300D,1.75
0221302D,1.5
0221303D,2.0
0221304D,2.0
0221305D,2.45
0221306D,3.7
0221307D,2.5
0221308D,1.95
0221309D,1.55
0221310D,2.65
0221311D,2.6
0221312D,1.55
0221313D,2.35
0221314D,1.9
0221315D,1.55
0221316D,2.25
0221317D,2.7
0221318D,2.6
0221319D,2.0
0221320D,2.5
0221321D,1.95
0221322D,1.95
0221323D,2.0
0221324D,1.75
0221325D,1.85
0221326D,2.0
0221327D,2.25
0221328D,2.05
0221329D,1.75
0221330D,2.1
0221331D,1.8
0221332D,2.1
0221333D,1.75
0221334D,1.45
0221335D,2.05
0221336D,2.15
0221337D,2.0
0221338D,1.95
0221339D,1.4
0221340D,1.9
0221341D,1.75
0221342D,1.65
0221343D,1.85
0221344D,2.2
0221345D,2.9
0221346D,1.55
0221347D,1.55
0221348D,1.85
0221349D,1.75
0221350D,3.0
0221351D,2.85
0221352D,1.6
0221353D,2.0
0221354D,2.65
0221355D,1.8
0221356D,2.25
0221357D,3.65
0221358D,1.95
0221359D,2.45
0221360D,2.05
0221361D,3.25
0221362D,2.35
0221363D,3.1
0221364D,3.2
0221365D,2.9
0221366D,2.1
0221367D,3.15
0221368D,3.55
0221369D,2.85
0221370D,1.3
0221371D,2.7
0221372D,1.85
0221373D,1.4
0221374D,2.7
0221375D,1.95
0221376D,1.65
0221378D,1.9
0221380D,1.55
0221381D,2.5
0221382D,2.0
0221383D,1.8
0221384D,2.5
0221385D,1.9
0221386D,1.8
0221387D,1.7
0221388D,2.0
0221389D,1.9
0221390D,1.6
0221391D,1.85
0221392D,1.55
0221393D,2.1
0221394D,1.45
0221395D,1.9
0221396D,1.65
0221397D,1.9
0221398D,1.85
0221399D,1.7
0221400D,1.25
0221401D,1.9
0221402D,2.9
0221403D,3.5
0221404D,1.65
0221405D,2.8
0221406D,2.65
0221407D,1.75
0221408D,2.15
0221409D,1.5
0221410D,1.85
0221411D,2.4
0221412D,1.85
0221413D,1.75
0221414D,1.55
0221415D,2.3
0221416D,1.55
0221417D,1.35
0221418D,1.75
0221419D,1.65
0221420D,1.95
0221421D,1.8
0221422D,2.3
0221423D,1.75
0221424D,3.7
0221425D,1.85
0221426D,2.15
0221427D,1.5
0221428D,2.15
0221429D,1.45
0221432D,1.75
0221433D,1.5
0221434D,1.6
0221435D,1.6
0221437D,2.5
0221438D,3.1
0221439D,1.9
0221441D,2.6
0221442D,2.3
0221443D,1.75
0221444D,1.55
0221445D,2.25
0221446D,2.0
0221447D,1.85
0221448D,1.8
0221449D,1.6
0221450D,1.9
0221451D,1.35
0221452D,1.95
0221454D,1.85
0221455D,1.95
0221456D,2.55
0221457D,2.8
0221458D,2.95
0221459D,2.3
0221460D,1.5
0221461D,2.7
0221462D,3.2
0221463D,3.35
0221464D,2.4
0221465D,1.75
0221466D,1.15
0221467D,2.35
0221468D,1.6
0221469D,2.65
0221470D,1.25
0221471D,1.55
0221472D,1.75
0221473D,1.55
0221474D,1.65
0221475D,1.55
0221476D,1.55
0221477D,1.75
0221478D,1.7
0221479D,1.55
0221480D,1.45
0221481D,1.85
0221482D,1.4
0221483D,1.7
0221484D,1.45
0221485D,1.4
0221486D,1.55
0221487D,1.45
0221488D,1.6
0221489D,1.7
0221490D,3.0
0221491D,2.35
0221492D,1.75
0221493D,2.05
0221494D,1.9
0221495D,1.7
0221496D,2.1
0221497D,1.3
0221498D,2.45
0221499D,2.0
0221500D,2.5
0221501D,2.5
0221502D,1.6
0221503D,3.0
0221504D,2.25
0221505D,2.4
0221506D,2.55
0221507D,1.15
0221508D,1.6
0221509D,1.4
0221511D,1.7
0221512D,3.5
0221513D,3.25
0221514D,1.5
0221515D,1.4
0221516D,3.35
0221517D,1.95
0221518D,2.3
0221519D,2.5
0221520D,1.7
0221521D,1.4
0221522D,2.15
0221524D,1.8
0221525D,2.8
0221526D,2.6
0221528D,2.6
0221529D,2.45
0221530D,1.45
0221531D,1.8
0221532D,2.35
0221533D,2.35
0221534D,2.45
0221535D,2.65
0221536D,2.0
0221537D,2.2
0221538D,1.95
0221539D,2.15
0221540D,2.15
0221541D,2.05
0221542D,2.2
0221543D,1.95
0221544D,2.6
0221545D,3.0
0221546D,3.05
0221548D,2.4
0221549D,1.25
0221550D,1.65
0221551D,1.65
0221552D,1.8
0221553D,1.65
0221554D,1.9
0221555D,1.4
0221556D,1.75
0221558D,1.6
0221559D,1.6
0221561D,1.85
0221562D,1.6
0221563D,2.0
0221565D,2.9
0221566D,2.7
0221567D,2.0
0221568D,2.05
0221569D,2.9
0221570D,2.7
0221571D,2.25
0221572D,2.0
0221573D,2.7
0221574D,1.85
0221575D,1.4
0221576D,2.3
0221577D,1.6
0221578D,2.2
0221579D,1.85
0221580D,1.75
0221581D,1.7
0221582D,2.15
0221583D,2.3
0221584D,1.8
0221585D,1.9
0221586D,2.15
0221587D,2.25
0221588D,2.75
0221589D,2.55
0221590D,2.7
0221591D,2.55
0221592D,2.0
0221594D,1.95
0221595D,1.95
0221596D,2.65
0221597D,2.35
0221598D,1.9
0221599D,2.05
0221600D,1.6
0221601D,2.75
0221603D,1.5
0221604D,1.65
0221606D,2.15
0221607D,2.1
0221608D,2.1
0221609D,2.15
0221610D,1.9
0221611D,2.15
0221612D,1.8
0221613D,1.95
0221614D,2.7
0221615D,2.5
0221616D,2.4
0221617D,2.55
0221618D,2.1
0221619D,2.15
0221620D,1.95
0221621D,2.05
0221622D,1.95
0221623D,1.65
0221624D,1.4
0221625D,2.0
0221626D,1.65
0221627D,1.9
0221628D,2.05
0221629D,2.2
0221630D,1.95
0221631D,1.85
0221632D,1.75
0221633D,1.75
0221634D,2.1
0221635D,2.4
0221636D,1.95
0221637D,1.8
0221638D,1.95
0221639D,2.2
0221640D,2.55
0221641D,2.45
0221642D,2.5
0221643D,1.5
0221644D,2.75
0221645D,1.95
0221647D,3.0
0221648D,2.15
0221649D,1.75
0221650D,1.6
0221651D,2.55
0221652D,1.75
0221653D,2.3
0221654D,1.9
0221655D,2.45
0221656D,1.85
0221658D,2.5
0221659D,2.25
0221660D,2.4
0221661D,1.85
0221662D,1.9
0221663D,3.3
0221664D,2.3
0221665D,1.75
0221666D,1.7
0221667D,2.1
0221668D,2.3
0221669D,2.6
0221670D,2.75
0221671D,2.4
0221672D,2.4
0221673D,1.8
0221674D,2.65
0221675D,2.95
0221676D,2.85
0221677D,3.45
0221678D,2.25
0221679D,2.5
0221680D,2.2
0221681D,2.0
0221682D,2.3
0221683D,2.2
0221684D,2.45
0221685D,2.4
0221686D,1.85
0221687D,1.9
0221688D,2.3
0221689D,2.3
0221690D,3.1
0221691D,2.05
0221692D,1.65
0221693D,2.6
0221694D,2.35
0221695D,2.2
0221696D,2.4
0221697D,1.5
0221698D,1.25
0221699D,0.8
0221700D,1.65
0221701D,1.4
0221702D,3.2
0221703D,1.85
0221704D,1.8
0221705D,1.6
0221706D,1.4
0221707D,1.45
0221709D,2.85
0221710D,1.8
0221711D,3.4
0221712D,2.75
0221713D,1.35
0221714D,1.6
0221715D,1.6
0221716D,1.45
0221717D,1.8
0221718D,2.0
0221719D,1.9
0221720D,2.4
0221721D,2.05
0221722D,1.55
0221723D,1.95
0221724D,2.3
0221725D,1.95
0221726D,1.9
0221727D,1.5
0221728D,2.05
0221729D,2.05
0221730D,2.8
0221731D,2.8
0221732D,2.15
0221733D,2.1
0221734D,1.85
0221735D,2.3
0221736D,1.8
0221737D,1.95
0221738D,1.85
0221739D,1.45
0221740D,2.2
0221741D,1.45
0221742D,2.2
0221743D,2.4
0221744D,2.6
0221745D,2.15
0221746D,1.9
0221747D,2.05
0221748D,1.95
0221749D,1.55
0221750D,2.3
0221751D,2.1
0221752D,2.15
0221753D,2.5
0221754D,1.85
0221755D,2.25
0221756D,2.25
0221757D,2.15
0221758D,1.8
0221759D,1.95
0221760D,1.9
0221761D,1.6
0221762D,2.0
0221763D,2.3
0221764D,1.85
0221765D,2.55
0221766D,1.9
0221767D,2.2
0221768D,1.85
0221769D,1.95
0221770D,2.1
0221771D,2.35
0221772D,2.05
0221773D,1.65
0221774D,2.65
0221775D,2.65
0221776D,2.0
0221777D,2.95
0221778D,2.0
0221779D,1.7
0221780D,2.05
0221781D,2.05
0221782D,2.15
0221783D,2.2
0221784D,1.6
0221785D,2.0
0221786D,2.2
0221787D,1.95
0221788D,2.65
0221789D,1.8
0221790D,2.0
0221791D,1.7
0221792D,2.7
0221793D,1.7
0221794D,1.8
0221795D,2.25
0221796D,2.05
0221797D,2.65
0221798D,2.35
0221799D,2.4
0221800D,1.2
0221801D,1.55
0221802D,1.65
0221803D,2.6
0221804D,2.3
0221805D,2.05
0221806D,2.05
0221807D,1.65
0221808D,2.25
0221809D,1.8
0221810D,1.8
0221811D,1.75
0221812D,2.2
0221813D,1.75
0221814D,2.05
0221815D,1.9
0221816D,1.9
0221817D,1.85
0221818D,1.85
0221819D,2.55
0221820D,2.0
0221821D,2.35
0221822D,1.75
0221823D,1.6
0221824D,1.75
0221825D,1.5
0221826D,1.95
0221828D,2.0
0221829D,2.5
0221830D,1.8
0221831D,2.2
0221832D,1.9
0221833D,2.5
0221834D,1.9
0221835D,2.3
0221836D,2.05
0221837D,1.65
0221838D,1.95
0221839D,1.85
0221840D,2.3
0221841D,1.75
0221842D,2.35
0221843D,1.9
0221844D,2.1
0221845D,2.4
0221846D,1.65
0221847D,1.6
0221848D,2.15
0221849D,2.7
0221850D,1.55
0221851D,2.05
0221852D,1.45
0221853D,1.95
0221854D,1.65
0221855D,1.85
0221856D,2.1
0221857D,1.95
0221859D,1.9
0221860D,1.85
0221861D,2.0
0221862D,1.95
0221863D,2.25
0221864D,2.05
0221865D,2.25
0221866D,2.0
0221867D,1.45
0221868D,1.35
0221869D,1.65
0221870D,1.6
0221871D,1.65
0221872D,1.55
0221873D,2.0
0221874D,2.35
0221875D,2.0
0221876D,2.05
0221877D,2.2
0221878D,1.55
0221879D,1.55
0221880D,1.45
0221881D,1.65
0221882D,2.25
0221883D,1.7
0221884D,1.8
0221885D,1.9
0221886D,2.05
0221887D,1.4
0221888D,1.8
0221889D,1.95
0221890D,2.6
0221891D,2.2
0221892D,1.75
0221893D,1.65
0221894D,1.7
0221895D,2.55
0221896D,1.2
0221897D,1.45
0221898D,1.7
0221899D,1.5
0221900D,2.0
0221901D,2.1
0221902D,1.75
0221904D,1.7
0221905D,2.8
0221906D,2.1
0221907D,2.2
0221908D,2.05
0221909D,2.25
0221910D,2.05
0221911D,1.5
0221912D,1.2
0221913D,1.35
0221914D,1.25
0221915D,1.95
0221916D,1.7
0221917D,1.15
0221918D,1.8
0221919D,2.15
0221920D,2.4
0221921D,2.0
0221922D,2.05
0221924D,1.65
0221925D,2.45
0221926D,2.8
0221927D,3.2
0221928D,3.1
0221929D,3.0
0221930D,2.25
0221931D,1.3
0221932D,2.05
0221933D,1.7
0221934D,2.2
0221935D,2.05
0221936D,2.45
0221937D,1.85
0221938D,2.35
0221939D,2.0
0221940D,2.65
0221941D,1.45
0221942D,1.4
0221943D,2.35
0221944D,1.8
0221945D,1.75
0221946D,1.65
0221947D,2.1
0221948D,2.1
0221949D,1.45
0221950D,1.6
0221951D,1.75
0221953D,1.8
0221954D,1.65
0221956D,2.15
0221957D,3.15
0221958D,2.5
0221959D,2.85
0221960D,3.15
0221961D,2.1
0221962D,2.45
0221963D,2.3
0221964D,2.85
0221965D,1.3
0221966D,1.4
0221969D,1.8
0221970D,1.9
0221971D,1.35
0221972D,1.45
0221973D,1.7
0221974D,1.8
0221975D,2.05
0221976D,2.65
0221977D,2.7
0221978D,1.6
0221979D,2.15
0221980D,2.4
0221981D,1.1
0221982D,1.4
0221983D,2.35
0221984D,1.85
0221985D,1.75
0221986D,2.05
0221987D,2.3
0221988D,1.95
0221989D,1.9
0221990D,2.55
0221991D,2.2
0221992D,1.35
0221993D,1.35
0221994D,1.25
0221995D,1.5
0221996D,1.55
0221997D,1.45
0221998D,1.35
0221999D,1.45
0222000D,1.7
0222001D,1.6
0222002D,1.55
0222003D,2.05
0222004D,2.05
0222005D,1.75
0222006D,2.45
0222007D,1.8
0222008D,1.65
0222009D,2.05
0222010D,1.2
0222011D,1.35
0222012D,1.7
0222013D,1.6
0222015D,1.55
0222016D,1.5
0222017D,1.7
0222018D,1.35
0222019D,1.9
0222020D,1.55
0222021D,1.7
0222022D,1.65
0222023D,1.35
0222024D,1.65
0222025D,2.25
0222026D,1.55
0222027D,1.25
0222028D,1.6
0222029D,1.6
0222030D,1.55
0222031D,1.85
0222032D,1.55
0222033D,1.3
0222034D,2.7
0222035D,1.2
0222036D,1.8
0222039D,1.05
0222041D,1.75
0222042D,1.55
0222043D,2.05
0222044D,1.4
0222045D,1.7
0222046D,2.45
0222047D,2.7
0222048D,1.45
0222049D,2.35
0222050D,2.5
0222051D,2.5
0222052D,2.25
0222053D,3.0
0222054D,2.8
0222055D,1.75
0222056D,1.35
0222057D,2.55
0222058D,1.65
0222059D,1.6
0222060D,1.95
0222061D,2.5
0222062D,1.95
0222063D,1.9
0222064D,3.15
0222065D,2.85
0222066D,2.8
0222067D,2.2
0222068D,2.35
0222069D,2.6
0222070D,2.2
0222071D,2.8
0222072D,2.75
0222073D,1.75
0222074D,2.45
0222075D,1.1
0222076D,2.4
0222077D,2.15
0222078D,2.5
0222079D,1.75
0222080D,1.8
0222081D,2.35
0222082D,2.5
0222083D,2.6
0222084D,1.85
0222085D,2.05
0222087D,1.7
0222088D,2.85
0222089D,2.8
0222090D,2.75
0222091D,2.45
0222092D,2.25
0222093D,1.75
0222094D,2.25
0222095D,2.7
0222096D,2.05
0222097D,2.6
0222098D,2.15
0222099D,2.3
0222100D,3.15
0222101D,2.65
0222102D,2.35
0222103D,1.95
0222104D,2.35
0222105D,2.65
0222106D,2.1
0222107D,2.0
0222108D,1.95
0222109D,2.4
0222110D,2.6
0222111D,1.9
0222112D,2.3
0222113D,2.5
0222114D,2.25
0222115D,1.7
0222116D,2.15
0222117D,2.15
0222118D,2.35
0222119D,2.6
0222120D,1.1
0222121D,1.5
0222122D,2.7
0222123D,2.45
0222124D,1.9
0222125D,2.0
0222126D,2.0
0222127D,2.4
0222128D,1.95
0222129D,2.2
0222130D,1.9
0222131D,2.0
0222132D,1.8
0222133D,1.55
0222134D,1.35
0222136D,1.85
0222137D,1.95
0222138D,2.25
0222139D,1.4
0222140D,2.4
0222141D,2.2
0222142D,2.95
0222143D,2.0
0222144D,2.15
0222145D,2.1
0222146D,1.7
0222147D,2.35
0222148D,2.45
0222149D,2.3
0222150D,2.2
0222151D,2.2
0222152D,3.0
0222153D,2.15
0222155D,1.95
0222156D,2.4
0222157D,2.25
0222158D,2.15
0222159D,2.5
0222160D,2.3
0222161D,1.25
0222163D,1.65
0222164D,1.75
0222166D,1.3
0222167D,1.8
0222168D,1.8
0222169D,1.85
0222170D,2.0
0222171D,1.8
0222172D,1.95
0222173D,1.55
0222174D,1.8
0222175D,3.3
0222176D,1.9
0222177D,1.9
0222178D,1.65
0222179D,1.35
0222180D,1.9
0222181D,1.75
0222182D,1.75
0222183D,1.85
0222184D,2.05
0222185D,2.05
0222186D,2.35
0222187D,2.35
0222188D,1.9
0222189D,2.65
0222190D,2.2
0222191D,2.1
0222192D,1.9
0222193D,1.45
0222194D,1.7
0222195D,1.85
0222196D,1.95
0222197D,1.85
0222198D,1.9
0222199D,1.8
0222200D,1.75
0222201D,1.75
0222202D,1.45
0222203D,1.55
0222204D,1.85
0222205D,1.4
0222206D,1.65
0222208D,2.7
0222209D,2.2
0222211D,2.45
0222212D,2.25
0222213D,2.15
0222214D,1.85
0222215D,1.8
0222216D,2.9
0222217D,2.4
0222218D,1.8
0222219D,1.35
0222220D,2.15
0222221D,2.55
0222222D,1.45
0222223D,2.0
0222224D,1.65
0222225D,2.5
0222226D,2.25
0222227D,1.55
0222228D,2.5
0222229D,2.85
0222230D,1.9
0222231D,1.9
0222232D,1.65
0222233D,2.65
0222234D,2.6
0222235D,2.4
0222236D,2.0
0222237D,1.3
0222238D,2.5
0222239D,1.6
0222240D,2.55
0222241D,1.4
0222242D,2.7
0222243D,2.35
0222244D,1.9
0222245D,2.1
0222246D,1.85
0222247D,2.2
0222248D,2.65
0222249D,2.2
0222250D,1.85
0222251D,2.35
0222252D,2.2
0222253D,2.4
0222254D,2.2
0222255D,2.3
0222256D,2.25
0222257D,2.6
0222259D,2.9
0222260D,1.25
0222262D,1.75
0222263D,2.5
0222264D,2.2
0222265D,2.3
0222266D,1.85
0222267D,1.7
0222268D,2.4
0222269D,1.85
0222270D,1.75
0222272D,2.95
0222273D,1.6
0222274D,2.45
0222275D,3.05
0222276D,2.25
0222278D,2.2
0222279D,1.6
0222280D,1.65
0222281D,1.45
0222282D,1.7
0222283D,1.75
0222284D,1.95
0222285D,1.85
0222286D,2.25
0222287D,1.7
0222288D,1.9
0222289D,1.9
0222290D,2.05
0222291D,1.9
0222292D,2.95
0222293D,2.15
0222294D,1.55
0222295D,1.65
0222296D,2.1
0222297D,2.8
0222298D,1.7
0222299D,2.0
0222300D,1.95
0222301D,1.9
0222302D,2.05
0222303D,2.7
0222304D,2.95
0222305D,2.25
0222306D,2.0
0222307D,2.0
0222308D,2.05
0222309D,1.55
0222310D,1.85
0222311D,2.05
0222312D,1.95
0222313D,1.3
0222314D,2.5
0222316D,2.05
0222317D,1.5
0222318D,1.95
0222319D,2.25
0222320D,2.75
0222321D,2.05
0222323D,1.85
0222324D,1.9
0222325D,2.55
0222326D,1.65
0222327D,2.8
0222328D,2.3
0222329D,2.3
0222330D,3.05
0222331D,3.4
0222332D,3.35
0222333D,1.75
0222334D,3.15
0222335D,3.35
0222336D,3.05
0222337D,3.05
0222338D,2.85
0222339D,2.85
0222340D,1.85
0222341D,2.1
0222342D,1.95
0222343D,1.75
0222344D,2.3
0222345D,1.65
0222346D,1.35
0222347D,1.9
0222348D,2.05
0222349D,1.9
0222350D,2.25
0222351D,1.85
0222352D,1.4
0222353D,1.5
0222354D,1.9
0222355D,2.6
0222356D,1.7
0222357D,1.9
0222358D,3.0
0222359D,2.3
0222360D,1.4
0222361D,2.05
0222362D,1.65
0222364D,1.95
0222365D,2.15
0222366D,1.45
0222367D,2.05
0222368D,1.8
0222369D,2.55
0222370D,1.95
0222371D,2.1
0222373D,2.4
0222374D,1.8
0222375D,2.35
0222376D,2.35
0222377D,3.3
0222378D,2.5
0222379D,2.25
0222380D,1.55
0222381D,2.05
0222382D,1.4
0222383D,2.1
0222384D,1.75
0222385D,2.0
0222386D,2.45
0222389D,2.2
0222391D,1.95
0222392D,2.4
0222393D,2.15
0222394D,2.25
0222396D,1.9
0222398D,2.2
0222399D,2.45
0222401D,2.25
0222402D,2.25
0222403D,1.85
0222406D,2.45
0222407D,2.35
0222408D,2.5
0222409D,1.85
0222410D,2.25
0222411D,1.8
0222413D,2.05
0222414D,2.1
0222415D,2.3
0222416D,2.35
0222417D,1.45
0222418D,2.05
0222419D,1.35
0222420D,1.95
0222421D,2.3
0222422D,1.7
0222423D,2.5
0222425D,3.65
0222427D,1.7
0222428D,1.5
0222429D,1.9
0222430D,1.5
0222431D,1.9
0222433D,1.8
0222434D,1.55
0222435D,1.95
0222436D,2.2
0222437D,1.95
0222438D,2.4
0222439D,1.75
0222441D,1.35
0222442D,2.05
0222443D,3.05
0222444D,1.7
0222445D,1.25
0222446D,1.6
0222447D,1.4
0222448D,2.35
0222450D,1.95
0222451D,1.9
0222453D,2.25
0222454D,1.9
0222455D,1.7
0222456D,2.65
0222457D,1.85
0222458D,2.3
0222459D,1.8
0222460D,1.95
0222461D,1.6
0222462D,2.3
0222464D,2.65
0222465D,1.9
0222466D,1.9
0222467D,2.65
0222468D,1.95
0222469D,1.7
0222470D,2.0
0222471D,2.2
0222472D,2.3
0222473D,1.75
0222474D,1.4
0222475D,1.5
0222476D,1.55
0222477D,1.95
0222478D,1.85
0222479D,1.6
0222480D,2.0
0222484D,1.65
0222485D,2.7
0222486D,2.3
0222487D,1.95
0222488D,2.9
0222489D,2.75
0222490D,2.4
0222491D,1.8
0222492D,1.75
0222493D,1.8
0222494D,2.05
0222495D,1.75
0222496D,2.7
0222497D,3.35
0222498D,2.95
0222499D,1.75
0222500D,2.0
0222502D,1.75
0222504D,2.7
0222505D,2.4
0222506D,1.7
0222507D,1.75
0222508D,1.9
0222509D,2.8
0222510D,2.6
0222511D,2.35
0222512D,2.2
0222513D,2.0
0222514D,2.1
0222516D,1.85
0222517D,1.8
0222518D,1.9
0222519D,1.05
0222520D,1.75
0222521D,2.35
0222522D,2.4
0222523D,2.2
0222524D,2.0
0222525D,2.7
0222526D,2.05
0222527D,2.15
0222528D,2.0
0222529D,1.25
0222530D,2.15
0222531D,2.35
0222532D,1.7
0222533D,2.55
0222534D,1.95
0222535D,1.7
0222536D,2.25
0222537D,1.95
0222538D,2.5
0222539D,2.6
0222540D,2.65
0222541D,2.3
0222542D,1.9
0222543D,1.95
0222544D,1.8
0222545D,2.65
0222546D,1.8
0222547D,1.7
0222548D,2.55
0222549D,1.75
0222550D,1.9
0222551D,1.8
0222552D,1.3
0222553D,2.1
0222554D,3.6
0222555D,2.75
0222556D,1.75
0222557D,1.75
0222558D,2.25
0222559D,2.05
0222560D,2.15
0222561D,1.95
0222562D,2.05
0222563D,1.85
0222564D,2.05
0222565D,1.15
0222566D,1.55
0222567D,2.6
0222568D,2.85
0222569D,1.65
0222570D,2.35
0222571D,1.7
0222572D,1.75
0222573D,1.8
0222574D,1.85
0222575D,2.1
0222576D,2.05
0222577D,2.1
0222578D,1.55
0222579D,1.55
0222580D,2.05
0222581D,1.9
0222582D,2.5
0222584D,2.25
0222585D,2.5
0222586D,1.85
0222587D,2.0
0222589D,1.7
0222590D,1.7
0222591D,2.65
0222592D,2.2
0222593D,2.2
0222594D,2.6
0222595D,1.5
0222596D,1.5
0222597D,2.0
0222598D,2.15
0222599D,1.7
0222600D,2.7
0222601D,2.0
0222602D,2.15
0222603D,1.95
0222605D,1.75
0222606D,1.65
0222607D,1.5
0222608D,1.85
0222609D,1.7
0222610D,2.45
0222611D,2.25
0222612D,1.75
0222613D,1.35
0222614D,2.05
0222615D,1.7
0222616D,2.3
0222617D,1.5
0222618D,1.55
0222619D,1.85
0222620D,2.65
0222622D,2.65
0222623D,1.85
0222624D,1.85
0222625D,2.35
0222626D,1.7
0222629D,2.5
0222630D,1.9
0222631D,1.65
0222632D,1.8
0222633D,2.1
0222634D,2.25
0222635D,2.15
0222636D,2.4
0222637D,1.95
0222638D,1.8
0222639D,1.9
0222640D,2.65
0222641D,2.25
0222642D,2.15
0222643D,1.75
0222644D,2.4
0222645D,2.55
0222646D,1.75
0222647D,2.05
0222648D,1.7
0222649D,2.1
0222650D,2.3
0222651D,2.15
0222652D,1.7
0222653D,1.65
0222654D,2.15
0222655D,2.35
0222656D,1.3
0222657D,1.3
0222658D,3.05
0222659D,2.3
0222660D,2.5
0222661D,1.7
0222662D,1.35
0222663D,2.0
0222664D,1.85
0222665D,2.2
0222666D,2.3
0222667D,2.4
0222668D,2.6
0222669D,1.4
0222670D,1.95
0222671D,1.65
0222672D,2.4
0222673D,1.65
0222674D,1.75
0222675D,1.9
0222676D,1.95
0222677D,1.35
0222678D,1.2
0222679D,1.65
0222680D,1.7
0222681D,1.65
0222683D,1.65
0222684D,2.35
0222685D,2.05
0222686D,2.2
0222687D,2.6
0222688D,1.45
0222689D,2.0
0222690D,2.2
0222691D,2.5
0222692D,1.2
0222693D,2.05
0222694D,2.1
0222695D,2.25
0222696D,1.95
0222697D,2.05
0222698D,1.25
0222699D,1.05
0222700D,1.45
0222701D,2.15
0222702D,1.85
0222703D,1.95
0222704D,2.1
0222705D,1.8
0222706D,1.65
0222707D,2.3
0222708D,2.3
0222709D,1.85
0222710D,2.45
0222711D,1.9
0222712D,2.0
0222713D,2.35
0222714D,1.7
0222715D,2.15
0222716D,1.85
0222717D,2.2
0222718D,2.65
0222719D,2.7
0222720D,3.15
0222721D,3.1
0222722D,3.75
0222723D,3.85
0222724D,3.1
0222725D,3.65
0222726D,3.6
0222727D,3.35
0222728D,3.0
0222729D,3.05
0222730D,3.0
0222731D,3.05
0222732D,3.3
0222733D,3.15
0222734D,3.25
0222735D,3.3
0222736D,3.1
0222737D,3.35
0222738D,3.85
0222739D,3.7
0222740D,3.2
0222741D,3.1
0222742D,3.15
0222743D,2.5
0222744D,3.45
0222745D,3.4
0222746D,2.15
0222748D,3.25
0222749D,2.0
0222750D,2.1
0222751D,3.7
0222752D,3.7
0222753D,3.5
0222754D,3.25
0222755D,3.05
0222756D,2.95
0222757D,2.3
0222758D,1.85
0222759D,1.8
0222760D,2.1
0222761D,1.45
0222762D,1.2
0222763D,1.3
0222764D,1.4
0222765D,1.35
0222766D,1.2
0222767D,2.15
0222769D,1.65
0222771D,3.0
0222772D,2.15
0222773D,1.45
0222774D,1.3
0222775D,1.75
0222776D,1.4
0222777D,1.35
0222778D,1.9
0222779D,1.2
0222780D,1.2
0222781D,1.5
0222782D,1.4
0222783D,1.5
0222784D,1.2
0222785D,1.7
0222786D,1.65
0222787D,1.35
0222788D,1.2
0222789D,1.8
0222790D,1.1
0222791D,1.65
0222792D,1.45
0222793D,1.75
0222795D,2.2
0222796D,1.55
0222797D,1.6
0222798D,1.45
0222799D,1.9
0222800D,1.35
0222802D,1.4
0222803D,1.35
0222804D,1.3
0222805D,1.3
0222806D,1.5
0222807D,1.55
0222810D,1.25
0222812D,1.75
0222814D,1.7
0222815D,1.2
0222816D,2.1
0222817D,1.25
0222818D,1.65
0222820D,1.4
0222821D,2.2
0222822D,1.65
0222823D,1.95
0222824D,1.5
0222825D,1.55
0222826D,1.3
0222827D,2.1
0222828D,1.6
0222829D,1.4
0222830D,1.8
0222832D,1.7
0222834D,1.1
0222835D,1.8
0222836D,1.15
0222837D,1.65
0222838D,1.45
0222839D,1.65
0222840D,1.6
0222841D,1.75
0222842D,1.35
0222843D,1.85
0222844D,2.1
0222845D,1.45
0222846D,1.1
0222847D,1.05
0222848D,1.7
0222849D,1.5
0222850D,1.4
0222851D,1.15
0222852D,2.15
0222853D,1.25
0222854D,1.7
0222855D,1.9
0222856D,1.65
0222858D,1.2
0222859D,1.25
0222861D,1.05
0222862D,1.3
0222863D,1.45
0222865D,1.4
0222866D,1.55
0222867D,1.05
0222868D,1.4
0222870D,1.55
0222871D,2.1
0222872D,1.55
0222873D,2.2
0222874D,1.55
0222875D,1.15
0222876D,1.1
0222877D,1.05
0222878D,2.7
0222879D,2.35
0222880D,2.15
0222881D,2.85
0222882D,2.1
0222883D,2.95
0222884D,2.25
0222885D,2.35
0222886D,2.3
0222887D,1.65
0222888D,1.7
0222889D,1.7
0222890D,2.1
0222891D,2.05
0222892D,2.25
0222893D,2.95
0222895D,1.65
0222896D,1.6
0222897D,2.2
0222898D,1.9
0222899D,2.3
0222901D,1.85
0222902D,2.4
0222903D,2.15
0222904D,1.55
0222905D,1.55
0222906D,1.6
0222907D,1.6
0222908D,1.7
0222909D,2.65
0222910D,2.4
0222911D,1.7
0222912D,1.8
0222913D,2.15
0222914D,2.35
0222915D,2.0
0222916D,2.1
0222917D,2.0
0222918D,1.75
0222919D,1.6
0222920D,1.85
0222921D,1.65
0222922D,1.35
0222923D,1.8
0222924D,1.75
0222925D,1.7
0222926D,1.7
0222927D,1.65
0222928D,1.85
0222930D,1.75
0222931D,2.15
0222932D,2.15
0222933D,1.15
0222934D,1.45
0222935D,1.65
0222936D,1.55
0222937D,1.7
0222938D,1.95
0222939D,1.95
0222940D,2.2
0222941D,1.65
0222942D,1.75
0222943D,1.75
